	id_tweet	text	no	none	si
736	1073017112241819649	@Bogota EYYY TRONCAL AMÉRICAS COLAPSADA POR MANIFESTACIONES. ¿ES @TransMilenio UNA ALTERNATIVA DE MOVILIDAD POR LA CARRERA SEPTIMA?	3	0	0
737	1059795568241848322	Personería no descarta abrir investigación contra gerente de Transmilenio https://t.co/mv5H1gM0TE vía @rcnradio	3	0	0
738	1063210214239989760	@Karenl_Gamba 1. Usted no sabe si son estudiantes o no 2. Linda, siquiera has escuchado la causa de estas manifestaciones?LOS TECHOS DE LAS UNIVERSIDADES LITERALMENTE SE ESTÁN CAYENDO, DÓNDE QUIERE QUE ESTUDIEN SI NO HAY NI RESMAS DE PAPEL?Enterémonos de vez en cuando del contexto del país	3	0	0
739	1078368668847767553	La foto al natural del posparto de Daniella Donado que recibió lluvia de elogios https://t.co/oovNbXsNPG #LaFMSiempre	3	0	0
740	1068178590611750912	#TransMiCable tendrá carnaval de teatro en su bienvenida. Via radiosantafentc https://t.co/E2Y4l1SelA #CulturaTM https://t.co/89CgHj3Rnq https://t.co/iQTr7QEOyh https://t.co/QeYC3mwLRp	3	0	0
742	1049016004737683456	@Maritza_Senado @MinTransporteCo @IvanDuque @InviasOficial Dra. VÍa alterna a pto. Lopéz trafico pesado: vía catama- Murujui- el tigre- Tobasia. Buena alternativa	3	0	0
743	1063056141918371842	¡Seguimos trabajando para recuperar los buenos hábitos 🤝 en nuestro Sistema!Nuestro #EquipoT en vía 🙋‍♀️🙋‍♂️ realiza acciones pedagógicas de organización de filas 👫👬👭 para hacer abordajes más seguros y organizadosEn el #EquipoT tu contribución es imp… https://t.co/iQTr7QEOyh https://t.co/OC538OaZ23	3	0	0
746	1051842634476650496	EN VIDEO: Fuertes lluvias provocan inundaciones en calles de Bogotá. Las localidades más afectadas fueron Suba y Usaquén. →https://t.co/jLRcZ9yhiw	3	0	0
747	1049831899747766274	¿Cómo va el tránsito de las FARC a la política? #UniónPatriótica #FuerzaPública https://t.co/9AwYBfG7SE https://t.co/L4QA26Kfxv	3	0	0
748	1067264145681248256	#TradicionesUnidasPorMexico @TaurinosSinFronteras desde Colombia apoyamos la marcha pacífica de mañana en apoyo a nuestra fiesta	3	0	0
749	1050868449419939846	¡TENGA EN CUENTA, habrá lluvias durante este fin de semana! Conozca las recomendaciones de las autoridades #CityNoticiasMD https://t.co/jKVkdMC11h	3	0	0
750	1071512607285239809	Cuando te subes al transmilenio preparado para romperte los oídos escuchando música y te encuentras a un conocido y tienes qué quedarte charlando.... https://t.co/VLvDwghH4W	3	0	0
752	1060661907164745728	#reportes hola buenas tardes quiera saber como va, con esa congestión de la manifestación	3	0	0
754	1062732880063934465	@ntocarlos @intransitif @isabel_rosero @dw_espanol @MiguelUribeT @luciabastidasu @EnriquePenalosa @Bocarejo_JP @SectorSalud @TransMilenio Ya varias estaciones reciben biarticulados y se van a adecuar las que falten. Y sí, la renovación no da espera porque esos buses debían renovarse hace 4 años. Ah y ojalá la mayoría de buses sean Volvo, hay pocos fabricantes de vehículos en el mundo con el prestigio de Volvo.	3	0	0
755	1070440495313182720	El Ñoñi le tiene a Tato el betún pa los huecos del pelo y quiere... El Gallo de Radioactiva 05/12/18: https://t.co/qAXdnwqj1P vía	3	0	0
757	1063562413604257793	@ANIABELLO_R @ghitis @JenniferPedraz Mucha ifueputa tan mentirosa, yo he estado en las marchas que convoca la derecha y nunca hemos infringido la ley y tampoco vamos con la cara cubierta.. Por favor mamerta míserable no nos compare con la escoria por que nos ofende...	3	0	0
759	1050090196698587137	#ControversiaDelDía | ¿Luego de las marchas estudiantiles de hoy, usted qué cree que se debe priorizar en la #EducaciónSuperior?	3	0	0
760	1073048088540037120	¿Y las entidades distritales @AnimalesBOG @TransMilenio @SectorMovilidad qué? https://t.co/N2I79bgWx8	3	0	0
761	1049732230396940288	¿Qué tan ingeniero hay que ser para haber hecho eso con el miedo de que la estructura polímérica se haya fragilizado y considerar la posibilidad de quebrar el material? ¿O de simplemente asumir que dada la temperatura no se alcanza a comprometer la integridad del material? 🙈 https://t.co/9mazy5DjGc	3	0	0
762	1074499047514345473	@Carolicek Estuvo en la marcha vio que el tirará piedras o bombas o lo que UD muy inteligentemente predice ?	3	0	0
763	1061252941204647936	En TyC dicen que la Conmebol evalúa aplazar la final de la copa libertadores debido a las fuertes lluvias que caen en BsAs a esta hora.	3	0	0
764	1054944956442390528	Vean esto. ¡ABERRANTE!🔴Es muy triste ver la manera cómo la izquierda se dedica a adoctrinar a los niños.🔴 Esto fue el día de hoy en una de las marchas estudiantiles. https://t.co/NDz30LAWq8	3	0	0
765	1054395287366758402	La publicación de los prepliegos marca el inicio del proceso licitatorio para la construcción del proyecto que traerá una renovación completa de la carrera 7ma.¡#LaNuevaSéptima es una realidad 🧡! https://t.co/JXatnxYK5L https://t.co/iQTr7QEOyh https://t.co/AUlotun1KU	3	0	0
766	1071064988155043840	Tocará seguir esos pasos cuando las manos negras que gobiernan La Calera pongan en marcha la venta de la empresa de servicios públicos del casco urbano. https://t.co/oeI1TZEwTK	3	0	0
767	1058776301178363904	Pareciera que los gobiernos de Colombia jamás se han enterado del concepto de impuestos directos. Ahí está la solución de la desigualdad y el hueco fiscal.	3	0	0
769	1063901745875730432	Marcha por la educación pública.Bogotá, Colombia 15/11/181/3 en Bogotá, Colombia https://t.co/x1HEmgOq5G	3	0	0
770	1065400059183927297	Nose qué pasa por la mente de @petrogustavo todas esas cagadas que le hizo a Bogota, las basuras, los camiones viejos, el sitp (que está que se quiebra) etc etc porfavor compatriotas piensen, ahora dice que es persecución, que cretino.	3	0	0
771	1059952061641568256	@JenniferPedraz Yo me voy de vacaciones con mi hija esperando a que entre a una buena universidad. No me dediqué a marchar sino a trabajar.  @CatalinaSuarezB @PolasOpuestas díganles que trabajen y respeten a los que trabajan. Díganle a @petrogustavo que les enseñe a hace una marcha subterránea	3	0	0
772	1060969523820613633	@TransMilenio Gracias, lindxs, ya me agarró el aguacero :*	3	0	0
773	1065979896848179200	@xRUxL_ Nooooo 😢 si quieren yo les ayudo a partir la panela jajaja pero que dejen de abrir huecos en esa puta casa, todos los días o martillar o taladran o ambas 😭😭	3	0	0
774	1048332000292229120	Realizando un curso en normatividad vial accedes, por beneficio de ley, a un descuento del 50% en el valor de tu comparendo de transito. Agéndate en : https://t.co/4QTUD5NDJS	3	0	0
775	1060502356524232704	Docentes, trabajadores y estudiantes en Medellín se unen a marcha nacional https://t.co/FYZfbF5mwa	3	0	0
776	1050118259410956289	¡Tome precauciones! Estos serán los cierres viales por la jornada de marchas estudiantiles en Bogotá https://t.co/sGWn8s1bhN	3	0	0
777	1079549700469022720	Durante esta temporada de menos lluvias, cuídemos el agua. #TodosContraElDerroche https://t.co/fH1XHNF307	3	0	0
778	1060662981200150528	@WRadioColombia @NoticiasCaracol y donde está el alcalde?  Esto es un caps el tráfico? Donde está el alcalde????? Par que sirve????	3	0	0
779	1058109630990245888	@elmushka Cuál es la novedad? Evidentemente el gobierno anterior dejó un hueco de 25,6 billones de pesos en el presupuesto(que ha sido paliado solo cambiando la distribución destinada a deuda)Claro que se conocía que estábamos desfinanciados, qué pretende ¿que se quede de brazos cruzados? https://t.co/n1Yl3vwnuy	3	0	0
780	1063551113918640129	@MuyBlondie @tefyp0p Pero después de que te subes al SITP necesitas el yoga para aceptar y dejar fluir todo lo que pasa durante el recorrido. 🙏	3	0	0
782	1071207351879909376	Con este trancon tan hp por la 30, el señor que va sentado al frente va a llegar sin galletas de navidad a la casa. @TransMilenio @EnriquePenalosa #VelitasEnTransmilenio	3	0	0
784	1062860329317736449	El transporte público es terrible todos los días. No culpen a las marchas.	3	0	0
785	1049889932116922369	No voy a poder dormir pensando en la marcha. Ojalá nos vaya muy bien mañana, no sé qué esperar, qué nervios. #SOSUniversidadesPúblicas #LaEsperanzaEsLaEducación	3	0	0
787	1061329975289278466	@MuerteEnElVacio @CristinaRevolt No lo justifica, yo fuí estudiante de la UD, y actor en las marchas de 2011 dónde se demostró 0 violencia, esos actos son realizados por gente que quiere dañar el movimiento estudiantil favoreciendo al gobierno, hasta los mismos tombos pueden ser infiltrados para eso	3	0	0
788	1077214059760619521	@EnriquePenalosa por favor sus comentarios, señor defensor de esta porqueria de sistema @TransMilenio https://t.co/VBNM6mqBiv	3	0	0
789	1050873779004592128	¿Por, qué la mayoría de los que cantan rap en transmilenio cantan sobre pobreza y tristeza?	3	0	0
790	1052257876113219584	#NoticiasUno| Al parecer el choque entre el fiscal general y la presidenta de la JEP se podrá resolver con la presencia de los integrantes de la comisión de paz del Senadohttps://t.co/rx900Z4GRr https://t.co/nCXkLgUIZB	3	0	0
791	1072110352576466945	@Citytv Mal.... No caben los carros y ahora un carril solo para el sitp.... Están locos	3	0	0
792	1056402704883466240	Transmilenio afectado: carril solo bus de Autopista Norte estará cerrado por mantenimiento https://t.co/XPglglw309…	3	0	0
793	1067894414436171781	Las marchas en la ciudad han llegado a sus destinos. No se presentan bloqueos en las vías ni a @TransMilenio debido a las manifestaciones → https://t.co/h4JOu6Naz3	3	0	0
794	1073057307381116928	@JuanSQ1 @TransMilenio Correcto, la ciudad se debe mover como un todo es decir, metro, Transmilenio ,alimentadores, metro cable, tranvía, trenes y si es posible trasporte marítimo pero hay que avanzar coherentemente priorizando los problemas de masas ej. China, lo se porque lo vi, como Medellín por ej.	3	0	0
795	1064906898942644225	@NoriegaMarta @TransMilenio @SectorMovilidad Y qué haces cuando el nefasto y vulnerable sistema colapsa? Sonreír desde el trancón o  lamentar no tener un sistema de transporte multimodal y eficiente (o por lo menos un metro).	3	0	0
797	1076155422552281091	@FelipeDuqueM1 @TransMilenio Falta conocer la ciudad, el país y nuestros contextos socio económicos. Una afirmación tan clasista solo puede ser el resultado de la ignorancia o indiferencia. https://t.co/uYrYa1nFJK	3	0	0
798	1063038943984263169	Hoy apoyo las marchas de los estudiantes.Por una educación de calidad para todos.	3	0	0
799	1068502362720018432	#BuenViernes  👉🏻 Conoce los registros de lluvia acumulada de hoy en #Bogotá entre las 00:00 a.m. y las 08:00 a.m. Ingresa a https://t.co/hj7on8zKS2 … #TemporadaDeLluvias 🌧 https://t.co/VJifvufvB4	3	0	0
800	1074339534308040705	Ministro entonces ponga transporte público decente, no los bárbaros del sitp y la mafia de las flotas, trenes por favor, si no, no joda https://t.co/rX0vZNBe44	3	0	0
801	1049515093350854656	Ojalá un juez no los mandé para la casa, jueces corruptos https://t.co/299ST6ShDf	3	0	0
802	1070668899648241664	lacatagarcia Buenos días Cata.Por favor infórmanos en qué estación te encuentras. Quedamos atentos. https://t.co/iQTr7QEOyh https://t.co/evcVxU1LaV	3	0	0
803	1058372900087050240	@Citytv #yo le cambiaria a transmilenio: los usuarios !!!	3	0	0
804	1068994216783724544	Los días de lluvia están hechos por el universo para arruncharse	3	0	0
806	1054816283051675649	No estamos para aguantarnos el mal genio del conductor del SITP, manejando como un ser no pensante.	3	0	0
807	1052688230347407361	ESTUDIANTES:  Marchas Todas!!!   Vandalismo , NINGUNO.  Que lastimoso ver que con vandalismo  es como des-legitiman su derecho a la protesta https://t.co/6nNQQwMR1g	3	0	0
808	1059296249227161600	@HassNassar @TransMilenio Ahora da ejemplo de rectitud la sirvientes de Uribe	3	0	0
809	1073749499510697985	¡Urgente!https://t.co/VXFboYZ6y7	3	0	0
810	1061248379924238336	@jarax12 @DavidRacero Y porque no le pedimos a @PoliciaColombia que capture a los infiltrados en las marchas que no son estudiantes y que expliquen quien les pagan por estos actos cobardes, serán los mismos que le pagaban a venezolanos para hacer campaña sucia a Petro en campaña?? 😴@Persobogota	3	0	0
812	1049846671474139137	@zelticfrost Las marchas , las manifestaciones ... etc , obvio no !	3	0	0
813	1047161053841379330	Lo inexistente no tiene derecho a ninguna manifestación, ni siquiera en el orden de la palabra que enuncie su inexistencia. M. Foucault	3	0	0
815	1063229129544347648	@Kary33leo bien, chica. gracias. con frío y lluvia aquí.	3	0	0
817	1067883794001272847	Motero lo elevó al cielo, trágico final de joven trabajador por accidente en Puente Aranda https://t.co/A0V0ugH8Ww	3	0	0
818	1046861668536463365	"""""""Como colombiano, me da vergüenza ajena con los españoles.Lo bueno fue que cuando salió el policía de les acabó su """"""""manifestación"""""""" https://t.co/7LCgEyiTsA"""""""	3	0	0
819	1073703683324592129	@ElPolloAnarko @AlbertoBernalLe @TransMilenio Albertico el tarado.	3	0	0
820	1067401721725575168	Hagan la fila... ¿cierto @TransMilenio? https://t.co/2N5lrvMDS6	3	0	0
821	1077422032910983169	Apártate de Carrera 89 B hoy #traficobogota. El tráfico es 21m más lento de lo normal https://t.co/moHLMdsqt5 https://t.co/9HYLKwa4Dh	3	0	0
822	1059155884205584384	@anibalfds @LuisErnestoGL @carlosfgalan @EnriquePenalosa @ECOPETROL_SA @TransMilenio Y la próxima semana más cuentachistes	3	0	0
824	1058699899326357505	@Rodrigo_Lara_ @TransMilenio @Transantiago Oslo le compró articulados eléctricos a China ! BYD precisamente! Aquí tecnología vieja Euro 5 !! En qué mejora, Senador, el sistema de licitaciones si son manipuladas desde los pliegos? La corrupción es más poderosa q la democracia! Lo está viendo con la Consulta?	3	0	0
825	1047289036623290368	@ll44c @Mr_Visitas @Milu_sfe16 Jajajajajajaja no, si no lo hizo el día que nos estábamos hechando agua en el baño y metiendo nos en el chorro que salía por la lluvia jajajajajajajajajaja 😂😂🤦❤️	3	0	0
826	1060926364684034048	Una lástima que por la estupidez de una persona se victimizó la marcha del lado de la policía, desviando la atención del verdadero problema.	3	0	0
828	1057797194714091525	@TransMilenio Pero yo les informó que en la estación Cuidad Universitaria nuevamente esta bloqueado!	3	0	0
829	1058005372064227329	@Karlaarcila Uno de muchos ejemplos al coaccionar  directa e indirectamente, adoctrinando estudiantes a la izquierda, a la revolución y a la anarquía. No hay nada bueno que sacar de toda esta corriente de huelgas y marchas en un gobierno que encontró un desastre al llegar a la casa de Nariño.	3	0	0
830	1059161801219293184	@pauloortiz8 @NoaladobleMoral @HassNassar @TransMilenio Sí, ese mismo en el que el paraco 82 es presidente por interpuesta persona.	3	0	0
831	1060650882713423876	@TransMilenio @Bogota @SectorMovilidad @idubogota @BogotaTransito @CanalCapital ¿Es en serio? Llevo media hora de Flores a la 63	3	0	0
832	1076148050551164929	#ATENCIÓN: Adjudican el Patio Américas de TransMilenio. Buses tendrán tecnología a gas. En total, el 51 por ciento de la nueva flota de TransMilenio será a gas https://t.co/v2MJDDS1A7 https://t.co/FLgoVhpz8m	3	0	0
834	1064941338397954048	En el Tolima, las fuertes lluvias siguen deteriorando las vías de la zona urbana de Anzoátegui, municipio del norte de ese departamento. 300 campesinos se ven afectados porque no pueden transportar sus productos agrícolas #ColombiaAlAire	3	0	0
