	id_tweet	created_at	user_name	text	clean	cluster	subcluster
801	1065791511483375617	2018-11-22 21:17:52	Citytv	Operativos en Barranquilla y Cartagena para capturar al exrector de la Universidad Autónoma del Caribe, Ramsés Vargas, señalado de corrupción dentro de esta institución #TuMundoHoy https://t.co/gCuuu97Fqo	operativo barranquilla y cartagena capturar exrector universidad autónomo caribe   ramsés varga   señalar corrupción institución   mundo  	0	3
804	1065795226676199424	2018-11-22 21:32:38	Citytv	El próximo jueves 29 de noviembre se sabrá si el Estado acepta el puente Hisgaura, ubicado en Santander. El Instituo Nacional de Vías, Invías, informó que en esa fecha también se conocerá el día de la prueba de carga #TuMundoHoy https://t.co/fHFmSN0r0m	jueves     noviembre saber acepto puente hisgaura   ubicar santander   instituo nacional vía   invías   fecho conocer probar cargar   mundo  	0	3
805	1065795835575848961	2018-11-22 21:35:03	Citytv	Cinco proyectos de autopistas de cuarta generación ya están casi listas para ser entregadas, según lo anunció la ANI #TuMundoHoy https://t.co/CTLn0fpF41	proyecto autopista cuartar generación listo entregar   anunciar ani   mundo  	0	3
806	1065796884281901057	2018-11-22 21:39:13	Citytv	Directivas de la Universidad Nacional, cede Bogotá, decidieron cerrar temporalmente las instalaciones, luego de los disturbios que se presentaron hoy entre encapuchados y Esmad #TuMundoHoy https://t.co/SqrRpiIJoL	directivo universidad nacional   ceder bogotá   decidir cerrar temporalmente instalación   disturbio presentar encapuchar y esmad   mundo  	0	3
808	1065801738878414850	2018-11-22 21:58:30	Citytv	"""""""""""""""Necesitamos que Duque enderece"""""""", dice en video @AlvaroUribeVel.  En una reunión, el Centro Democrático y el presidente @IvanDuque acordaron mejorar la comunicación #TuMundoHoy https://t.co/d4uNaQrMT7"""""""	    necesitar duque enderezar     video      reunión   centrar democrático y presidente    acordar mejorar comunicación   mundo  	0	3
809	1065802948951842816	2018-11-22 22:03:19	Citytv	La CIA tendría en su poder una grabación del príncipe heredero saudita, Mohamed bin Salmán, dando la orden de “silenciar” al periodista Khashoggi #TuMundoHoy https://t.co/4A9luSr804	cia tener grabación príncipe heredero saudita   mohamed bin salmán   dar orden   silenciar   periodista khashoggi   mundo  	0	3
811	1065819677513981952	2018-11-22 23:09:47	Citytv	La @FiscaliaCol descubrió (audios) en los que el alcalde de Envigado, funcionarios y particulares celebraban cada vez que robaban dineros públicos. Los señalados fueron capturados  #TuMundoHoy https://t.co/68ZcA5ZeAv	   descubrir   audio   alcalde envigado   funcionario y particular celebrar robar dinero público   señalar capturar    mundo  	0	3
815	1065825025331216384	2018-11-22 23:31:02	Citytv	La CIA tendría en su poder una grabación del príncipe heredero saudita, Mohamed bin Salmán, dando la orden de “silenciar” al periodista Khashoggi #TuMundoHoy https://t.co/FWkmohrNUu	cia tener grabación príncipe heredero saudita   mohamed bin salmán   dar orden   silenciar   periodista khashoggi   mundo  	0	3
827	1066157687887593472	2018-11-23 21:32:55	Citytv	Aún no está definido un impuesto a las bebidas azucaradas y a la cerveza. IVA pasaría de monofásico a polifásico. Hasta ahora es solo una propuesta, dice el Gobierno #TuMundoHoy https://t.co/bm08D3rgoo	definir imponer a bebida azucarar y a cerveza   iva pasar monofásico a polifásico   proponer   gobernar   mundo  	0	3
828	1066161258720870400	2018-11-23 21:47:07	Citytv	Este domingo se conmemora el Día de la No Violencia Contra la Mujer. Aquí #LasClaves de panorama y las actividades a desarrollar #TuMundoHoy https://t.co/Ii6euLLvu6	domingo conmemorar violencia mujer     clave panorama y actividad a desarrollar   mundo  	0	3
829	1066162976107974657	2018-11-23 21:53:56	Citytv	En septiembre se pondrá en funcionamiento el que será el puente más largo de Colombia.  Se trata de la estructura Yatí-Bodega, en el departamento de Bolívar #TuMundoHoy https://t.co/9ydap4HYnh	septiembre poner funcionamiento puente colombia    estructurar yatí bodega   departamento bolívar   mundo  	0	3
833	1066183135094849536	2018-11-23 23:14:02	Citytv	Antes del 15 de diciembre saldrá la reglamentación para la implementación de los pliegos tipo en Colombia #TuMundoHoy https://t.co/VmxtYFvTbE	    diciembre salir reglamentación implementación pliego tipo colombia   mundo  	0	3
834	1066187383362764800	2018-11-23 23:30:55	Citytv	Este domingo se conmemora el Día de la No Violencia Contra la Mujer. Aquí #LasClaves para entender la relevancia de esta fecha y las actividades a desarrollar ⬇️#TuMundoHoy https://t.co/i7Ffye4mDr	domingo conmemorar violencia mujer     clave entender relevancia fecho y actividad a desarrollar     mundo  	0	3
835	1066187678088073217	2018-11-23 23:32:05	Citytv	Este domingo se conmemora el Día de la No Violencia Contra la Mujer. Aquí #LasClaves para entender la relevancia de esta fecha y las actividades a desarrollar ⬇️#TuMundoHoy (Parte II) https://t.co/dC5wlQ8mw1	domingo conmemorar violencia mujer     clave entender relevancia fecho y actividad a desarrollar     mundo   ii   	0	3
841	1066376621370687488	2018-11-24 12:02:53	Citytv	RT @alvaro_aldana: Estamos en vivo con las #CityNoticias de Bogotá, Colombia y el mundo solo por @Citytv https://t.co/z5zQiY2e1t	   aldana   vivir   city noticiar bogotá   colombia y mundo    	0	3
850	1067241105828339713	2018-11-26 21:18:02	Citytv	#TuMundoHoy ► A partir del 1 de enero de 2019 todos los SOAT en el país deben ser digitales. Sin embargo, se debe seguir comprando vía telefónica con la aseguradora o en un establecimiento donde lo vendan. https://t.co/gU9X2x861Y	  mundo    a    enero       soat país digital     seguir comprar vía telefónico asegurador o establecimiento vender   	0	3
852	1067242759726219266	2018-11-26 21:24:36	Citytv	#TuMundoHoy ► El presidente @realDonaldTrump amenazó con cerrar de manera permanente los más de 3.200 kilómetros de frontera con México, para evitar la entrada de migrantes centroamericanos. https://t.co/sILzfCUKFb	  mundo    presidente    amenazar cerrar permanente        kilómetro frontero méxico   evitar entrar migrante centroamericano   	0	3
853	1067243426016571393	2018-11-26 21:27:15	Citytv	#TuMundoHoy ► Un científico chino aseguró haber creado los primeros bebés genéticamente modificados en el mundo. Son unas gemelas que nacieron hace unas semanas y que serían resistentes al VIH, del que es portador su padre. https://t.co/QVH0QFSRKl	  mundo    científico chino crear bebé genéticamente modificar mundo   gemelo nacer semana y ser resistente vih   portador padre   	0	3
859	1067271854908420096	2018-11-26 23:20:13	Citytv	#TuMundoHoy ► El presidente @realDonaldTrump amenazó con cerrar de manera permanente los más de 3.200 kilómetros de frontera con México, para evitar la entrada de migrantes centroamericanos. https://t.co/3DYjaQTpyI	  mundo    presidente    amenazar cerrar permanente        kilómetro frontero méxico   evitar entrar migrante centroamericano   	0	3
860	1067274387416641536	2018-11-26 23:30:17	Citytv	#QuéRicoElOcio  ¡Hasta siempre, #Misi! Amigos, familiares y alumnos se reunieron hoy para despedir a María Isabel Murillo Samper. Así la recordaron #TuMundoHoy https://t.co/eyjBEmys9K	  quérico ocio       misi   amigo   familiar y alumno reunir despedir a maría isabel murillo samper   recordar   mundo  	0	3
861	1067275049395195905	2018-11-26 23:32:55	Citytv	¡De no creer! 😱► Un científico chino asegura haber creado los primeros bebés genéticamente modificados en el mundo. ¿Qué de particular tendrán estas gemelas en su vida? Vea en #TuMundoHoy la sorprendente historia. ⬇️ https://t.co/fxNWZHFlIr	  creer      científico chino asegurar crear bebé genéticamente modificar mundo    particular gemelo vida   ver   mundo sorprendente historia      	0	3
873	1067608952932839425	2018-11-27 21:39:44	Citytv	#TuMundoHoy ► @realDonaldTrump canceló otra vez una visita a América Latina. Esta vez no asistirá a la posesión de @lopezobrador_ como presidente de México. https://t.co/JEEeGjBRHm	  mundo      cancelar visitar a américa latino   asistir a posesión     presidente méxico   	0	3
874	1067611251134660609	2018-11-27 21:48:52	Citytv	#QuéRicoElOcio ► ¡@yuyacst volvió a Colombia! 💄🇨🇴 La youtuber mexicana estuvo en el centro comercial Parque La Colina y compartió con sus seguidores un mensaje de empoderamiento #TuMundoHoy https://t.co/UA3dTNTlAn	  quérico ocio       volver a colombia       youtuber mexicano centrar comercial parque colín y compartir seguidor mensaje empoderamiento   mundo  	0	3
877	1067625683856384000	2018-11-27 22:46:13	Citytv	#LoÚltimoEnLaCity ► “Señor Fiscal, usted es un patriota, probo, al igual que @luisfandrade”: @AlvaroUribeVel en el #DebateOdebrecht / #TuMundoHoy	  loúltimo city     señor fiscal   patriota   probo            debatir odebrecht     mundo	0	3
881	1067635572259385350	2018-11-27 23:25:30	Citytv	#TuMundoHoy ► Fueron recuperados los cuerpos de las cinco personas que murieron tras la caída de un pedazo del puente 'La Pala', que está en construcción, en la vía Bogotá-Villavicencio. ¿Cuál es la hipótesis tras el siniestro? https://t.co/QuWK08mZOP	  mundo    recuperar cuerpo personar morir caer pedazo puente   para    construcción   vía bogotá villavicencio    hipótesis siniestro   	0	3
885	1067639834683035648	2018-11-27 23:42:27	Citytv	#TuMundoHoy ► @Cine_Colombia decidió continuar con el plan de emitir el documental 'La Negociación', luego de que se formara una gran controversia por cuenta del rechazo de @AlvaroUribeVel y de varios de sus seguidores, debido al contenido del mismo. https://t.co/WKgmL9XQHk	  mundo      colombia decidir continuar plan emitir documental   negociación    formar controversia rechazar    y seguidor   contener   	0	3
887	1067643090046001154	2018-11-27 23:55:23	Citytv	#TuMundoHoy ►  Acompañamos al ciclista colombiano @estecharu en un entrenamiento de triatlón en el embalse Tominé.  Así le fue en la prueba https://t.co/TVjH7k8Rbr	  mundo     acompañar ciclista colombiano    entrenamiento triatlón embalsar tominé    probar  	0	3
888	1067646530465816576	2018-11-28 00:09:03	Citytv	#TuMundoHoy ► ¿Qué dijo el presidente @IvanDuque en la alocución de hace unas horas sobre el proyecto de ley de financiamiento? https://t.co/7sQ8MWHG9y	  mundo     presidente    alocución proyectar ley financiamiento   	0	3
889	1067647708075368448	2018-11-28 00:13:44	Citytv	#TuMundoHoy ► Estos son los sectores que se verán afectados por la jornada de protestas de este jueves. Además, vea cómo y dónde se desarrollarán las marchas 👇👇 https://t.co/xaiUWVynnk	  mundo    sector ver afectar jornada protestar jueves     ver y desarrollar marchar     	0	3
893	1067795355637555200	2018-11-28 10:00:26	Citytv	Palomino y destinos emergentes con más potencial en el mundo en 2019► https://t.co/ZCDhPQGfak https://t.co/8cVaGOCP1E	palomino y destino emergente potencial mundo          	0	3
898	1067966340563120129	2018-11-28 21:19:52	Citytv	#TuMundoHoy ► A propósito del fracaso que tuvo la propuesta de gravar el 80% de la canasta familiar con IVA, el @MinHacienda, Alberto Carrasquilla, seguirá en su cargo. https://t.co/8ViexrrdSl	  mundo    a propósito fracasar proponer gravar      canasta familiar iva       alberto carrasquilla   seguir cargar   	0	3
904	1068002602963615744	2018-11-28 23:43:57	Citytv	¿Qué pasó en Colombia y #TuMundoHoy? Aquí los titulares de la emisión de este miércoles 28 de noviembre de 2018. Dirige y conduce @claudiapalacios. https://t.co/uJCrrsNJxl	  pasar colombia y   mundo   titular emisión miércoles     noviembre        dirigir y conducir     	0	3
911	1068008130309689344	2018-11-29 00:05:55	Citytv	#TuMundoHoy ► 'La gran toma de capitales', que es como fue llamada la séptima marcha desde que empezó el paro estudiantil hace casi 50 días, transcurrió mayoritariamente en calma. #LasClaves para entender esta noticia son: https://t.co/cGKDLfaFXe	  mundo     tomar capital    llamar séptimo marchar empezar parir estudiantil       transcurrir mayoritariamente calmo    clave entender noticiar   	0	3
912	1068010035710779392	2018-11-29 00:13:29	Citytv	► El presente del técnico antioqueño @LFSuarezDT es otro, solo piensa en la Equidad. Suárez habló claro en #TuMundoHoy de quién debe ser el técnico de la @FCFSeleccionCol. https://t.co/P8ZV7VuK5a	   presentar técnico antioqueño      pensar equidad   suárez hablar   mundo técnico     	0	3
913	1068010882901385216	2018-11-29 00:16:51	Citytv	#QuéRicoElOcio 10 representantes del vallenato en Colombia se únen para revivir los clásicos de este género en un solo álbum: 'Raíces' 🎶🇨🇴 Este es un nuevo trabajo de @josegaviria #TuMundoHoy https://t.co/pTZ8ltLtH3	  quérico ocio     representante vallenato colombia únen revivir clásico género álbum    raíz           mundo  	0	3
917	1068025526445645825	2018-11-29 01:15:03	Citytv	Palomino y destinos emergentes con más potencial en el mundo en 2019 https://t.co/N3396LTsHO https://t.co/jqGikkybzX	palomino y destino emergente potencial mundo         	0	3
919	1068259459334631426	2018-11-29 16:44:37	Citytv	#Internacional  Los líderes del mundo se reúnen en Argentina para la reunión del G20. Informe de @EduSot, presenta @MBEchandia en #FueraDelEstudio https://t.co/n3988Hc7gM	  internacional   líder mundo reunir argentino reunión gramo     informar     presentar      estudiar  	0	3
924	1068329226342940672	2018-11-29 21:21:50	Citytv	#TuMundoHoy ► Llovió dentro del aeropuerto @BOG_ELDORADO, ¿cómo fue que se rompió el techo? Además, por las lluvias, la operación nacional presenta retrasos entre 30 y 60 minutos. https://t.co/PQnqKcdHMy	  mundo    llover aeropuerto    eldorado    romper techar     lluvia   operación nacional presentar retraso     y     minuto   	0	3
927	1068350443892457474	2018-11-29 22:46:09	Citytv	"""""""► """"""""Muchos de los feminicidios en Colombia y en el mundo son una crónica de una muerte anunciada"""""""": #MejorHablemos con @AnaGuezmes, representante de @ONUMujeresCol. Entrevista con @claudiapalacios. https://t.co/g5f9WySK42"""""""	      feminicidios colombia y mundo crónico muerte anunciar      hablar     representante     entrevistar     	0	3
934	1068361673554239488	2018-11-29 23:30:46	Citytv	#TuMundoHoy ► ¿Por qué, a pesar del acuerdo a las modificaciones de la ley de financiamiento, la controversia no para? https://t.co/OQmN46PuGl	  mundo       a a modificación ley financiamiento   controversia   	0	3
